hotel,fue_cancelada,tiempo_anticipacion_reserva_dias,anio_llegada,mes_llegada,semana_llegada,dia_llegada,noches_fin_semana,noches_semana,adultos,ninos,bebes,regimen_alimenticio,pais_origen_cliente,segmento_mercado,canal_reserva,es_huesped_recurrente_historico,total_cancelaciones_previas_cliente,total_reservas_previas_no_canceladas_cliente,tipo_habitacion_reservada,tipo_habitacion_asignada,cambios_en_reserva,agente,compania,dias_en_lista_espera,tipo_cliente_en_reserva,adr,espacios_estacionamiento_requeridos,total_solicitudes_especiales,estado_reserva,fecha_estado_reserva,nombre_completo,email,telefono,tipo_documento_identidad,numero_documento_identidad,fecha_nacimiento
Resort Hotel,1,0,2016,Marzo,10,4,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,240.0,,0,Transient,48.0,0,0,Cancelada,4/03/16,Inocencio Querol Perales,jose-angel84@example.com,+34848 202 307,Pasaporte,P1653192,1976-04-19
Resort Hotel,1,0,2016,Marzo,10,4,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,240.0,,0,Transient,48.0,0,0,Cancelada,4/03/16,Mercedes del Gutierrez,mercadertiburcio@example.org,+34974 405 863,Pasaporte,P8439105,1947-11-30
Resort Hotel,1,52,2016,Marzo,10,4,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,240.0,,0,Transient,48.0,0,1,No-Show,4/03/16,Eustaquio Canet,rozaslina@example.net,+34 879 39 02 53,Pasaporte,P4694947,1984-11-30
Resort Hotel,1,30,2016,Marzo,10,4,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,39.0,0,2,Cancelada,9/02/16,Damián Bauzà Amaya,saezteo@example.org,+34 844421222,CE,616227309,1971-07-05
Resort Hotel,1,0,2016,Marzo,10,4,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,Transient,68.0,0,0,Cancelada,4/03/16,Candelaria Francisca Nieto Cobo,iniestanico@example.org,+34983 89 66 68,CE,263015357,1949-07-18
Resort Hotel,1,29,2016,Marzo,10,4,2,7,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,171.0,,0,Transient,55.0,0,0,Cancelada,3/03/16,Daniel Prado Marti,revillabautista@example.com,+34 852 903 337,DNI,63799582,1947-01-03
Resort Hotel,1,58,2016,Marzo,10,4,3,7,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,39.0,0,1,Cancelada,8/01/16,Rosa Vélez Carbonell,benaventgregorio@example.net,+34 739 977 632,CE,643581128,1979-03-07
Resort Hotel,1,162,2016,Marzo,10,4,6,15,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,96.0,,0,Transient,82.0,0,0,Cancelada,3/11/15,Pepe Felix Tirado Lillo,faliaga@example.com,+34 956 776 371,Pasaporte,P8047681,1993-12-05
Resort Hotel,1,162,2016,Marzo,10,4,6,15,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,96.0,,0,Transient,82.0,0,0,Cancelada,3/11/15,Leire Molins Piña,wsantana@example.com,+34 922156177,Pasaporte,P5625400,1994-10-21
Resort Hotel,1,162,2016,Marzo,10,4,6,15,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,96.0,,0,Transient,82.0,0,0,Cancelada,3/11/15,Galo Antón Solís,trini66@example.org,+34 670 616 028,CE,154913577,1970-03-08
Resort Hotel,1,162,2016,Marzo,10,4,6,15,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,96.0,,0,Transient,82.0,0,0,Cancelada,3/11/15,Olivia Ayllón Bermudez,laurariba@example.com,+34979317301,CE,371716967,2006-05-10
Resort Hotel,1,162,2016,Marzo,10,4,6,15,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,96.0,,0,Transient,82.0,0,0,Cancelada,3/11/15,Benita Real Martínez,,+34 872812142,CE,117210824,1967-06-03
Resort Hotel,1,162,2016,Marzo,10,4,6,15,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,96.0,,0,Transient,82.0,0,0,Cancelada,3/11/15,Néstor Ros Ferrando,scarbonell@example.org,+34885 524 114,CE,140791487,2005-02-12
Resort Hotel,1,162,2016,Marzo,10,4,6,15,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,96.0,,0,Transient,82.0,0,0,Cancelada,3/11/15,María Agustín Vara,riusnestor@example.com,+34 878672627,DNI,77147532,1945-02-08
Resort Hotel,1,162,2016,Marzo,10,4,6,15,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,96.0,,0,Transient,82.0,0,0,Cancelada,3/11/15,Teodoro del Gual,,+34 945 30 92 15,Pasaporte,P6330059,1975-02-07
Resort Hotel,1,162,2016,Marzo,10,4,6,15,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,96.0,,0,Transient,82.0,0,0,Cancelada,3/11/15,Soraya Sebastián Garcia,,+34 971794486,Pasaporte,P3335889,1957-05-25
Resort Hotel,1,162,2016,Marzo,10,4,6,15,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,96.0,,0,Transient,82.0,0,0,Cancelada,3/11/15,Sancho del Gallo,,+34 988608776,DNI,81414461,2004-07-24
Resort Hotel,1,162,2016,Marzo,10,4,6,15,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,96.0,,0,Transient,82.0,0,0,Cancelada,3/11/15,Noemí Cordero,juliana30@example.org,+34806 20 13 47,DNI,28601415,1998-01-18
Resort Hotel,1,162,2016,Marzo,10,4,6,15,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,96.0,,0,Transient,82.0,0,0,Cancelada,3/11/15,Isaac Amigó Rodríguez,eligio56@example.com,+34 972 654 868,CE,248913640,1952-05-16
Resort Hotel,1,162,2016,Marzo,10,4,6,15,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,96.0,,0,Transient,82.0,0,0,Cancelada,3/11/15,Tadeo Pintor Ortega,emilianomora@example.com,+34 888 20 18 05,CE,371713109,1977-07-01
Resort Hotel,1,162,2016,Marzo,10,4,6,15,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,96.0,,0,Transient,82.0,0,0,Cancelada,3/11/15,Albano Donato Martí Valera,,+34 971 99 19 01,CE,385004971,1959-04-24
Resort Hotel,1,162,2016,Marzo,10,4,6,15,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,96.0,,0,Transient,82.0,0,0,Cancelada,3/11/15,Pastor Duarte Lucena,pginer@example.org,+34 724 64 92 60,CE,468844518,1951-10-15
Resort Hotel,1,50,2016,Marzo,10,5,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,48.0,0,1,Cancelada,3/02/16,Lorenzo Montalbán Saavedra,zlorenzo@example.net,+34 881 182 302,DNI,95619275,1997-06-07
Resort Hotel,1,49,2016,Marzo,10,5,2,2,1,0.0,0,HB,PRT,Groups,Direct,0,0,0,E,E,0,,,0,Transient-Party,66.0,0,0,Cancelada,20/01/16,Dora Campo Mayo,,+34 921415517,CE,581688239,1985-02-19
Resort Hotel,1,49,2016,Marzo,10,5,2,2,1,0.0,0,HB,PRT,Groups,Direct,0,0,0,E,E,0,,,0,Transient-Party,66.0,0,0,Cancelada,20/01/16,Luciano Mata-Tejedor,riveraapolinar@example.net,+34 920 00 63 11,CE,834788926,1950-05-28
Resort Hotel,1,49,2016,Marzo,10,5,2,2,1,0.0,0,HB,PRT,Groups,Direct,0,0,0,E,E,0,,,0,Transient-Party,66.0,0,0,Cancelada,20/01/16,Samanta Arenas Pagès,rosa-marialeal@example.com,+34 942 583 990,DNI,65018263,1952-02-22
Resort Hotel,1,49,2016,Marzo,10,5,2,2,2,0.0,0,HB,PRT,Groups,Direct,0,0,0,E,E,0,,,0,Transient-Party,81.0,0,0,Cancelada,20/01/16,Hector Jáuregui Arenas,rhernandez@example.com,+34983 67 74 20,Pasaporte,P1694904,1980-12-06
Resort Hotel,1,49,2016,Marzo,10,5,2,2,1,0.0,0,HB,PRT,Groups,Direct,0,0,0,E,E,0,,,0,Transient-Party,66.0,0,0,No-Show,5/03/16,Fabio Casares-Noguera,,+34 975 155 273,DNI,34581280,1984-05-16
Resort Hotel,1,38,2016,Marzo,10,5,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,48.0,0,2,Cancelada,22/02/16,Anastasio Colomer,luqueale@example.org,+34954 460 000,Pasaporte,P1687355,1967-10-23
Resort Hotel,1,49,2016,Marzo,10,5,2,2,2,0.0,0,HB,PRT,Groups,Direct,0,0,0,E,E,0,,,0,Transient-Party,81.0,0,0,Cancelada,20/01/16,Blanca de Ayuso,nalvarez@example.com,+34 724 63 97 27,Pasaporte,P1401865,1998-07-20
Resort Hotel,1,49,2016,Marzo,10,5,2,2,1,0.0,0,HB,PRT,Groups,Direct,0,0,0,E,E,0,,,0,Transient-Party,66.0,0,0,Cancelada,20/01/16,Yaiza Marquez-Niño,,+34925482764,DNI,49730607,1981-01-22
Resort Hotel,1,49,2016,Marzo,10,5,2,2,1,0.0,0,HB,PRT,Groups,Direct,0,0,0,E,E,0,,,0,Transient-Party,66.0,0,0,Cancelada,20/01/16,León Cornejo Sáenz,grauregina@example.com,+34 734 694 093,DNI,87071377,2001-04-15
Resort Hotel,1,49,2016,Marzo,10,5,2,2,2,0.0,0,HB,PRT,Groups,Direct,0,0,0,E,E,0,,,0,Transient-Party,81.0,0,0,Cancelada,20/01/16,Mirta Delgado-Arrieta,mauriciopinilla@example.com,+34872382613,CE,907124532,1971-04-17
Resort Hotel,1,38,2016,Marzo,10,5,2,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,39.0,0,2,Cancelada,22/02/16,María Ángeles Cal,,+34 942674743,CE,302777589,1952-08-01
Resort Hotel,1,49,2016,Marzo,10,5,2,2,1,0.0,0,HB,PRT,Groups,Direct,0,0,0,E,E,0,,,0,Transient-Party,66.0,0,0,Cancelada,20/01/16,Candela Mendoza-Mora,,+34880492026,Pasaporte,P7885011,1968-02-17
Resort Hotel,1,49,2016,Marzo,10,5,2,2,1,0.0,0,HB,PRT,Groups,Direct,0,0,0,E,E,0,,,0,Transient-Party,66.0,0,0,Cancelada,20/01/16,Adelaida Salcedo-Bayo,qbonilla@example.org,+34885672651,DNI,20910325,1952-06-22
Resort Hotel,1,19,2016,Marzo,10,5,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,48.0,0,0,Cancelada,20/02/16,Olalla de Mármol,fortunatabarriga@example.net,+34923 620 167,DNI,85878970,1964-08-21
Resort Hotel,1,11,2016,Marzo,11,7,1,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,,82.0,0,Transient,35.0,0,0,No-Show,7/03/16,Lucía Araceli Martorell Ledesma,manola79@example.net,+34826514990,CE,173035275,1955-08-06
Resort Hotel,1,3,2016,Marzo,11,7,1,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,339.0,,0,Transient,25.0,0,0,Cancelada,7/03/16,Cipriano Valcárcel Múñiz,antonia95@example.com,+34 981 17 11 79,DNI,24267815,1953-01-17
Resort Hotel,1,196,2016,Marzo,11,7,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,242.0,,0,Transient,41.4,0,2,Cancelada,31/08/15,Anunciación Roca Mateo,teodorocrespo@example.net,+34879 690 862,DNI,38833598,1975-09-09
Resort Hotel,1,196,2016,Marzo,11,7,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,242.0,,0,Transient,41.4,0,2,Cancelada,31/08/15,Demetrio Juárez Julián,chelo75@example.com,+34900048470,Pasaporte,P9882831,2003-07-27
Resort Hotel,1,30,2016,Marzo,11,7,1,5,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,38.0,,0,Transient-Party,68.4,0,0,Cancelada,1/03/16,Ámbar Ema Tolosa Vargas,gelabertnatividad@example.com,+34888 08 70 39,CE,450518455,1976-10-26
Resort Hotel,1,30,2016,Marzo,11,7,1,5,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,38.0,,0,Transient-Party,68.4,0,0,Cancelada,1/03/16,Inmaculada Sevillano Suarez,menendezjuan-luis@example.org,+34 852592573,Pasaporte,P3228111,1990-08-29
Resort Hotel,1,30,2016,Marzo,11,7,1,5,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,38.0,,0,Transient-Party,68.4,0,0,Cancelada,1/03/16,Encarnacion del Herrero,pfrutos@example.org,+34 924 86 38 42,Pasaporte,P6337444,1990-01-08
Resort Hotel,1,30,2016,Marzo,11,7,1,5,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,38.0,,0,Transient-Party,68.4,0,0,Cancelada,1/03/16,Elías del Isern,,+34 958 034 908,CE,499973850,1961-07-23
Resort Hotel,1,30,2016,Marzo,11,7,1,5,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,38.0,,0,Transient-Party,68.4,0,0,Cancelada,1/03/16,Atilio Pérez,maria-fernanda86@example.com,+34872256097,CE,236864769,2002-10-22
Resort Hotel,1,30,2016,Marzo,11,7,1,5,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,38.0,,0,Transient-Party,68.4,0,0,Cancelada,1/03/16,Clara Carreño Ferrándiz,,+34 927786414,DNI,98183821,1990-08-31
Resort Hotel,0,119,2016,Marzo,11,7,2,5,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,6.0,,0,Transient,26.0,0,0,Salida,14/03/16,Remigio Guardiola Peral,marianabotella@example.com,+34 862 114 464,DNI,17414060,1999-01-07
Resort Hotel,1,67,2016,Marzo,11,7,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,56.0,0,1,Cancelada,19/02/16,Javiera del Teruel,segismundo91@example.org,+34943 26 00 87,Pasaporte,P5049605,1950-10-29
Resort Hotel,0,157,2016,Marzo,11,7,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,115.0,,0,Transient,63.9,0,0,Salida,21/03/16,Crescencia Berta Serna Arenas,,+34 978 417 469,Pasaporte,P6961701,1996-10-23
Resort Hotel,0,0,2016,Marzo,11,8,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,,,0,Transient,40.0,0,0,Salida,9/03/16,Domitila Borrego,dlloret@example.org,+34 971 76 44 99,CE,292628213,1991-06-15
Resort Hotel,1,12,2016,Marzo,11,8,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,,82.0,0,Transient,30.0,0,0,Cancelada,29/02/16,Palmira Frías-Ribera,encarnacionacero@example.org,+34719 988 310,Pasaporte,P4845239,2005-05-29
Resort Hotel,0,190,2016,Marzo,11,8,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,242.0,,0,Transient,41.4,0,2,Salida,12/03/16,Francisco Javier Riba Tovar,quevedoarmida@example.com,+34 981921690,Pasaporte,P4878083,2000-11-05
Resort Hotel,0,190,2016,Marzo,11,8,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,242.0,,0,Transient,41.4,1,2,Salida,12/03/16,Eulalia Mateo,fnovoa@example.com,+34 872 616 734,DNI,87717646,1974-03-14
Resort Hotel,0,259,2016,Marzo,11,8,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,4,2.0,,0,Contract,26.1,0,0,Salida,22/03/16,Itziar Caparrós Dávila,omartrujillo@example.com,+34976314586,Pasaporte,P8579840,2000-06-02
Resort Hotel,1,81,2016,Marzo,11,9,0,3,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,115.0,,0,Transient-Party,59.0,0,0,Cancelada,25/02/16,Felipa Diego Batlle,,+34822 996 266,Pasaporte,P3508645,1982-07-06
Resort Hotel,1,81,2016,Marzo,11,9,0,3,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,115.0,,0,Transient-Party,59.0,0,0,Cancelada,25/02/16,Trini del Gabaldón,nicanorcalzada@example.net,+34 849 515 023,Pasaporte,P9436646,1969-04-01
Resort Hotel,1,81,2016,Marzo,11,9,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,115.0,,0,Transient-Party,59.0,0,0,Cancelada,25/02/16,René Ripoll Carreras,fblanch@example.com,+34880404256,DNI,41104576,2004-03-02
Resort Hotel,1,81,2016,Marzo,11,9,0,3,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,115.0,,0,Transient-Party,59.0,0,0,Cancelada,25/02/16,Vera Ramos-Teruel,clucena@example.org,+34 973 393 790,Pasaporte,P2927539,1991-04-24
Resort Hotel,1,15,2016,Marzo,11,9,0,3,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,115.0,,0,Transient-Party,59.0,0,0,Cancelada,25/02/16,Ágata Roca Vizcaíno,ltur@example.com,+34872781629,CE,139070537,1976-08-18
Resort Hotel,1,81,2016,Marzo,11,9,0,3,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,115.0,,0,Transient-Party,59.0,0,0,Cancelada,25/02/16,Remigio Velázquez Quero,albino05@example.org,+34879253304,Pasaporte,P8027727,1974-02-04
Resort Hotel,1,26,2016,Marzo,11,9,2,4,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,184.0,,0,Transient,40.8,0,0,Cancelada,7/03/16,Maximino Gil-Costa,rsegovia@example.org,+34980 62 66 21,DNI,77395942,1981-09-01
Resort Hotel,1,32,2016,Marzo,11,9,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,184.0,,0,Transient,40.8,0,0,Cancelada,16/02/16,Yago Murcia-Lobo,pvidal@example.com,+34 841 826 434,DNI,47379441,1954-09-04
Resort Hotel,1,49,2016,Marzo,11,9,2,9,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,171.0,,0,Transient,63.0,0,0,Cancelada,21/01/16,Ricarda Bayona Agudo,,+34821 86 86 10,CE,626087342,1978-06-28
Resort Hotel,1,6,2016,Marzo,11,10,0,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,242.0,,0,Transient,58.0,0,0,Cancelada,4/03/16,Maximiliano Mulet Rosselló,hdonoso@example.net,+34 820001951,CE,585228419,1953-02-23
Resort Hotel,1,6,2016,Marzo,11,10,0,3,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,241.0,,0,Transient,58.0,0,0,Cancelada,4/03/16,Elpidio Aguiló Padilla,cristobal01@example.com,+34 803 65 27 03,DNI,65458960,1990-12-28
Resort Hotel,1,36,2016,Marzo,11,10,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,48.0,0,2,Cancelada,1/03/16,Anastasio Neira Goicoechea,bpena@example.org,+34824 27 73 41,Pasaporte,P5004648,1984-08-29
Resort Hotel,1,46,2016,Marzo,11,11,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,375.0,,0,Transient-Party,25.0,0,0,Cancelada,10/03/16,Eva María Arribas Buendía,icarrera@example.com,+34 920310639,DNI,98162169,2006-09-18
Resort Hotel,1,46,2016,Marzo,11,11,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,375.0,,0,Transient-Party,25.0,0,0,Cancelada,2/03/16,Jose Manuel Calleja Bauzà,urrutiaencarnacion@example.com,+34917 33 87 64,CE,819582940,1960-04-24
Resort Hotel,1,46,2016,Marzo,11,11,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,375.0,,0,Transient-Party,25.0,0,0,Cancelada,10/03/16,Fabiola Gomila,rubenmorante@example.org,+34 807306665,CE,708996274,1989-07-03
Resort Hotel,1,46,2016,Marzo,11,11,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,375.0,,0,Transient-Party,25.0,0,0,Cancelada,2/03/16,Custodio Montenegro Larrea,corralalonso@example.org,+34 875 097 278,CE,508033608,1978-11-11
Resort Hotel,1,46,2016,Marzo,11,11,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,375.0,,0,Transient-Party,25.0,0,0,Cancelada,10/03/16,Leyre Borja Arjona,alexquiroga@example.org,+34825 554 914,DNI,30143541,1973-09-12
Resort Hotel,1,46,2016,Marzo,11,11,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,375.0,,0,Transient-Party,25.0,0,0,Cancelada,10/03/16,Lucio de Frutos,,+34 948 131 601,DNI,53151288,1975-07-06
Resort Hotel,1,50,2016,Marzo,11,11,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,39.0,0,1,Cancelada,3/03/16,Teresita de Olmo,posadaeugenio@example.com,+34 848210605,DNI,78635445,1961-08-23
Resort Hotel,1,46,2016,Marzo,11,11,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,375.0,,0,Transient-Party,25.0,0,0,Cancelada,2/03/16,Bonifacio Barceló-Amores,snebot@example.org,+34 740 960 631,Pasaporte,P8539880,2001-10-31
Resort Hotel,1,22,2016,Marzo,11,11,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,43.0,0,0,Cancelada,29/02/16,Virgilio Paredes Pi,kfuertes@example.net,+34946450806,CE,911057094,1986-02-17
Resort Hotel,1,22,2016,Marzo,11,11,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,43.0,0,0,Cancelada,29/02/16,Micaela Ponce Jurado,carbofelix@example.net,+34924 46 08 28,CE,182438466,1996-11-17
Resort Hotel,1,7,2016,Marzo,11,11,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,250.0,,0,Transient,40.0,0,0,Cancelada,4/03/16,Bibiana de Lastra,carmina49@example.net,+34800 03 84 75,Pasaporte,P2191570,1994-04-07
Resort Hotel,1,24,2016,Marzo,11,11,0,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,240.0,,0,Transient,93.0,0,0,Cancelada,29/02/16,Fabián Gil Pera,kjuan@example.com,+34988 326 739,Pasaporte,P9342876,1970-09-28
Resort Hotel,1,228,2016,Marzo,11,11,1,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,250.0,,0,Transient,39.1,0,1,No-Show,11/03/16,Sabina Pizarro Adán,pedroleiva@example.org,+34942 40 38 25,CE,286465578,1988-02-26
Resort Hotel,1,51,2016,Marzo,11,11,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,48.0,0,1,Cancelada,26/01/16,Jovita Borrell Almansa,,+34902856920,DNI,25192820,2000-03-23
Resort Hotel,1,31,2016,Marzo,11,12,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,48.0,0,0,Cancelada,4/03/16,Marisa Suárez Barrios,,+34 976 519 908,DNI,85971410,1972-06-25
Resort Hotel,1,31,2016,Marzo,11,12,1,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,375.0,,0,Transient-Party,25.0,0,0,Cancelada,2/03/16,Rosario Vendrell Oliva,villalbaherminia@example.com,+34 888691709,DNI,70548688,1972-05-02
Resort Hotel,1,31,2016,Marzo,11,12,1,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,375.0,,0,Transient-Party,25.0,0,0,Cancelada,2/03/16,Salomé Pujadas-Feijoo,olivaresisaura@example.net,+34 984 263 676,CE,276128209,2006-10-09
Resort Hotel,1,31,2016,Marzo,11,12,1,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,375.0,,0,Transient-Party,25.0,0,0,Cancelada,2/03/16,Graciana Rosell Valle,,+34 947 708 264,DNI,19633585,1978-09-06
Resort Hotel,1,65,2016,Marzo,11,12,2,3,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,177.0,,0,Contract,34.2,0,0,Cancelada,29/01/16,Rosalía Gelabert Giménez,,+34 981772133,Pasaporte,P1435026,1994-07-10
Resort Hotel,1,65,2016,Marzo,11,12,2,3,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,177.0,,0,Contract,34.2,0,0,Cancelada,29/01/16,Joel Guijarro España,loboclaudia@example.net,+34710 091 880,CE,143769795,1972-12-17
Resort Hotel,1,65,2016,Marzo,11,12,2,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,177.0,,0,Contract,49.5,0,0,Cancelada,29/01/16,Lino Jonatan Acevedo Salazar,valderramadonato@example.com,+34 923 63 51 52,Pasaporte,P3352590,1959-10-25
Resort Hotel,1,65,2016,Marzo,11,12,2,3,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,177.0,,0,Contract,34.2,0,0,Cancelada,29/01/16,Carolina Blanch,evangelinanadal@example.net,+34 984537535,Pasaporte,P6506600,1975-02-09
Resort Hotel,1,54,2016,Marzo,11,12,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,2.0,,0,Contract,29.0,0,0,Cancelada,23/02/16,Danilo Vergara Cuéllar,cgil@example.net,+34 843599976,Pasaporte,P6896083,2004-08-28
Resort Hotel,1,44,2016,Marzo,12,13,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,240.0,,0,Transient,56.0,0,1,Cancelada,29/02/16,José Ángel de Prats,reinaldogomez@example.com,+34 822660839,Pasaporte,P5668147,1968-08-13
Resort Hotel,1,153,2016,Marzo,12,13,2,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,40.5,0,1,Cancelada,25/02/16,Candelas de Blanes,,+34822 560 817,DNI,22789274,1968-07-21
Resort Hotel,1,153,2016,Marzo,12,13,2,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,40.5,0,1,Cancelada,25/02/16,Clímaco de Méndez,emilia85@example.com,+34 972 17 40 70,Pasaporte,P6050646,1945-06-07
Resort Hotel,1,25,2016,Marzo,12,13,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,242.0,,0,Transient,46.4,0,1,Cancelada,8/03/16,Paula Montenegro,,+34 876 97 57 08,CE,139496244,1963-03-20
Resort Hotel,0,130,2016,Marzo,12,13,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,115.0,,0,Transient,27.81,0,0,Salida,20/03/16,Rosario del Alsina,,+34 935 39 40 43,DNI,92975175,1967-10-11
